	Province	Country	Year	Value
4893	Andalucía	CMR	2011	169.0
4894	Andalucía	CMR	2012	140.0
4895	Andalucía	CMR	2013	107.0
4896	Andalucía	CMR	2014	94.0
4897	Andalucía	CMR	2015	75.0
4898	Andalucía	CMR	2016	53.0
4899	Andalucía	CMR	2017	40.0
4900	Andalucía	CAN	1998	742.0
4901	Andalucía	CAN	1999	701.0
4902	Andalucía	CAN	2000	633.0
4903	Andalucía	CAN	2001	599.0
4904	Andalucía	CAN	2002	608.0
4905	Andalucía	CAN	2003	625.0
4906	Andalucía	CAN	2004	575.0
4907	Andalucía	CAN	2005	538.0
4908	Andalucía	CAN	2006	540.0
4909	Andalucía	CAN	2007	524.0
4910	Andalucía	CAN	2008	504.0
4911	Andalucía	CAN	2009	603.0
4912	Andalucía	CAN	2010	640.0
4913	Andalucía	CAN	2011	566.0
4914	Andalucía	CAN	2012	602.0
4915	Andalucía	CAN	2013	529.0
4916	Andalucía	CAN	2014	457.0
4917	Andalucía	CAN	2015	412.0
4918	Andalucía	CAN	2016	393.0
4919	Andalucía	CAN	2017	372.0
4920	Andalucía	CHL	1998	1725.0
4921	Andalucía	CHL	1999	1759.0
4922	Andalucía	CHL	2000	1935.0
4923	Andalucía	CHL	2001	2180.0
4924	Andalucía	CHL	2002	2472.0
4925	Andalucía	CHL	2003	2714.0
4926	Andalucía	CHL	2004	2985.0
4927	Andalucía	CHL	2005	3161.0
4928	Andalucía	CHL	2006	3371.0
4929	Andalucía	CHL	2007	3266.0
4930	Andalucía	CHL	2008	2727.0
4931	Andalucía	CHL	2009	2582.0
4932	Andalucía	CHL	2010	2167.0
4933	Andalucía	CHL	2011	1596.0
4934	Andalucía	CHL	2012	1326.0
4935	Andalucía	CHL	2013	909.0
4936	Andalucía	CHL	2014	663.0
4937	Andalucía	CHL	2015	531.0
4938	Andalucía	CHL	2016	462.0
4939	Andalucía	CHL	2017	454.0
4940	Andalucía	CHN	1998	21306.0
4941	Andalucía	CHN	1999	20903.0
4942	Andalucía	CHN	2000	20183.0
4943	Andalucía	CHN	2001	19496.0
4944	Andalucía	CHN	2002	18980.0
4945	Andalucía	CHN	2003	17925.0
4946	Andalucía	CHN	2004	16178.0
4947	Andalucía	CHN	2005	14516.0
4948	Andalucía	CHN	2006	12930.0
4949	Andalucía	CHN	2007	10476.0
4950	Andalucía	CHN	2008	8339.0
4951	Andalucía	CHN	2009	7828.0
4952	Andalucía	CHN	2010	6395.0
4953	Andalucía	CHN	2011	4427.0
4954	Andalucía	CHN	2012	4075.0
4955	Andalucía	CHN	2013	3210.0
4956	Andalucía	CHN	2014	2602.0
4957	Andalucía	CHN	2015	1880.0
4958	Andalucía	CHN	2016	1442.0
4959	Andalucía	CHN	2017	1240.0
4960	Andalucía	COL	1998	11265.0
4961	Andalucía	COL	1999	11179.0
4962	Andalucía	COL	2000	12324.0
4963	Andalucía	COL	2001	14792.0
4964	Andalucía	COL	2002	17749.0
4965	Andalucía	COL	2003	19027.0
4966	Andalucía	COL	2004	21629.0
4967	Andalucía	COL	2005	22492.0
4968	Andalucía	COL	2006	22187.0
4969	Andalucía	COL	2007	21265.0
4970	Andalucía	COL	2008	19424.0
4971	Andalucía	COL	2009	19707.0
4972	Andalucía	COL	2010	20188.0
4973	Andalucía	COL	2011	17969.0
4974	Andalucía	COL	2012	16370.0
4975	Andalucía	COL	2013	10608.0
4976	Andalucía	COL	2014	4318.0
4977	Andalucía	COL	2015	1556.0
4978	Andalucía	COL	2016	855.0
4979	Andalucía	COL	2017	646.0
4980	Andalucía	COG	1998	114.0
4981	Andalucía	COG	1999	98.0
4982	Andalucía	COG	2000	103.0
4983	Andalucía	COG	2001	108.0
4984	Andalucía	COG	2002	107.0
4985	Andalucía	COG	2003	111.0
4986	Andalucía	COG	2004	119.0
4987	Andalucía	COG	2005	119.0
4988	Andalucía	COG	2006	116.0
4989	Andalucía	COG	2007	104.0
4990	Andalucía	COG	2008	107.0
4991	Andalucía	COG	2009	104.0
4992	Andalucía	COG	2010	90.0
4993	Andalucía	COG	2011	75.0
4994	Andalucía	COG	2012	60.0
4995	Andalucía	COG	2013	48.0
4996	Andalucía	COG	2014	45.0
4997	Andalucía	COG	2015	30.0
4998	Andalucía	COG	2016	21.0
4999	Andalucía	COG	2017	20.0
5000	Andalucía	CRI	1998	227.0
5001	Andalucía	CRI	1999	213.0
5002	Andalucía	CRI	2000	211.0
5003	Andalucía	CRI	2001	226.0
5004	Andalucía	CRI	2002	221.0
5005	Andalucía	CRI	2003	214.0
5006	Andalucía	CRI	2004	192.0
5007	Andalucía	CRI	2005	188.0
5008	Andalucía	CRI	2006	171.0
5009	Andalucía	CRI	2007	140.0
5010	Andalucía	CRI	2008	111.0
5011	Andalucía	CRI	2009	112.0
5012	Andalucía	CRI	2010	115.0
5013	Andalucía	CRI	2011	97.0
5014	Andalucía	CRI	2012	83.0
5015	Andalucía	CRI	2013	68.0
5016	Andalucía	CRI	2014	50.0
5017	Andalucía	CRI	2015	42.0
5018	Andalucía	CRI	2016	33.0
5019	Andalucía	CRI	2017	31.0
5020	Andalucía	HRV	1998	194.0
5021	Andalucía	HRV	1999	177.0
5022	Andalucía	HRV	2000	164.0
5023	Andalucía	HRV	2001	151.0
5024	Andalucía	HRV	2002	135.0
5025	Andalucía	HRV	2003	134.0
5026	Andalucía	HRV	2004	136.0
5027	Andalucía	HRV	2005	144.0
5028	Andalucía	HRV	2006	148.0
5029	Andalucía	HRV	2007	161.0
5030	Andalucía	HRV	2008	154.0
5031	Andalucía	HRV	2009	172.0
5032	Andalucía	HRV	2010	160.0
5033	Andalucía	HRV	2011	130.0
5034	Andalucía	HRV	2012	152.0
5035	Andalucía	HRV	2013	146.0
5036	Andalucía	HRV	2014	105.0
5037	Andalucía	HRV	2015	72.0
5038	Andalucía	HRV	2016	65.0
5039	Andalucía	HRV	2017	48.0
5040	Andalucía	CUB	1998	3477.0
5041	Andalucía	CUB	1999	3648.0
5042	Andalucía	CUB	2000	3733.0
5043	Andalucía	CUB	2001	4045.0
5044	Andalucía	CUB	2002	4268.0
5045	Andalucía	CUB	2003	4251.0
5046	Andalucía	CUB	2004	4170.0
5047	Andalucía	CUB	2005	4101.0
5048	Andalucía	CUB	2006	3962.0
5049	Andalucía	CUB	2007	3615.0
5050	Andalucía	CUB	2008	3169.0
5051	Andalucía	CUB	2009	3002.0
5052	Andalucía	CUB	2010	2857.0
5053	Andalucía	CUB	2011	2411.0
5054	Andalucía	CUB	2012	2152.0
5055	Andalucía	CUB	2013	1692.0
5056	Andalucía	CUB	2014	1288.0
5057	Andalucía	CUB	2015	893.0
5058	Andalucía	CUB	2016	611.0
5059	Andalucía	CUB	2017	474.0
5060	Andalucía	CYP	1998	22.0
5061	Andalucía	CYP	1999	21.0
5062	Andalucía	CYP	2000	21.0
5063	Andalucía	CYP	2001	28.0
5064	Andalucía	CYP	2002	34.0
5065	Andalucía	CYP	2003	47.0
5066	Andalucía	CYP	2004	44.0
5067	Andalucía	CYP	2005	44.0
5068	Andalucía	CYP	2006	43.0
5069	Andalucía	CYP	2007	39.0
5070	Andalucía	CYP	2008	30.0
5071	Andalucía	CYP	2009	23.0
5072	Andalucía	CYP	2010	21.0
5073	Andalucía	CYP	2011	14.0
5074	Andalucía	CYP	2012	17.0
5075	Andalucía	CYP	2013	13.0
5076	Andalucía	CYP	2014	13.0
5077	Andalucía	CYP	2015	12.0
5078	Andalucía	CYP	2016	12.0
5079	Andalucía	CYP	2017	13.0
5080	Andalucía	CZE	1998	740.0
5081	Andalucía	CZE	1999	778.0
5082	Andalucía	CZE	2000	843.0
5083	Andalucía	CZE	2001	862.0
5084	Andalucía	CZE	2002	977.0
5085	Andalucía	CZE	2003	968.0
5086	Andalucía	CZE	2004	877.0
5087	Andalucía	CZE	2005	832.0
5088	Andalucía	CZE	2006	729.0
5089	Andalucía	CZE	2007	637.0
5090	Andalucía	CZE	2008	519.0
5091	Andalucía	CZE	2009	422.0
5092	Andalucía	CZE	2010	334.0
5093	Andalucía	CZE	2011	233.0
5094	Andalucía	CZE	2012	236.0
5095	Andalucía	CZE	2013	178.0
5096	Andalucía	CZE	2014	139.0
5097	Andalucía	CZE	2015	103.0
5098	Andalucía	CZE	2016	89.0
5099	Andalucía	CZE	2017	78.0
5100	Andalucía	COD	1998	27.0
5101	Andalucía	COD	1999	26.0
5102	Andalucía	COD	2000	33.0
5103	Andalucía	COD	2001	35.0
5104	Andalucía	COD	2002	31.0
5105	Andalucía	COD	2003	31.0
5106	Andalucía	COD	2004	26.0
5107	Andalucía	COD	2005	22.0
5108	Andalucía	COD	2006	18.0
5109	Andalucía	COD	2007	16.0
5110	Andalucía	COD	2008	11.0
5111	Andalucía	COD	2009	16.0
5112	Andalucía	COD	2010	23.0
5113	Andalucía	COD	2011	26.0
5114	Andalucía	COD	2012	45.0
5115	Andalucía	COD	2013	58.0
5116	Andalucía	COD	2014	63.0
5117	Andalucía	COD	2015	64.0
5118	Andalucía	COD	2016	57.0
5119	Andalucía	COD	2017	56.0
5120	Andalucía	DNK	1998	4617.0
5121	Andalucía	DNK	1999	4906.0
5122	Andalucía	DNK	2000	5142.0
5123	Andalucía	DNK	2001	5281.0
5124	Andalucía	DNK	2002	6444.0
5125	Andalucía	DNK	2003	6725.0
5126	Andalucía	DNK	2004	6525.0
5127	Andalucía	DNK	2005	6409.0
5128	Andalucía	DNK	2006	6257.0
5129	Andalucía	DNK	2007	5950.0
5130	Andalucía	DNK	2008	5393.0
5131	Andalucía	DNK	2009	4972.0
5132	Andalucía	DNK	2010	4505.0
5133	Andalucía	DNK	2011	4058.0
5134	Andalucía	DNK	2012	4458.0
5135	Andalucía	DNK	2013	4090.0
5136	Andalucía	DNK	2014	3720.0
5137	Andalucía	DNK	2015	3454.0
5138	Andalucía	DNK	2016	3174.0
5139	Andalucía	DNK	2017	2984.0
5140	Andalucía	DMA	1998	49.0
5141	Andalucía	DMA	1999	67.0
5142	Andalucía	DMA	2000	74.0
5143	Andalucía	DMA	2001	84.0
5144	Andalucía	DMA	2002	74.0
5145	Andalucía	DMA	2003	63.0
5146	Andalucía	DMA	2004	74.0
5147	Andalucía	DMA	2005	74.0
5148	Andalucía	DMA	2006	48.0
5149	Andalucía	DMA	2007	39.0
5150	Andalucía	DMA	2008	35.0
5151	Andalucía	DMA	2009	43.0
5152	Andalucía	DMA	2010	54.0
5153	Andalucía	DMA	2011	55.0
5154	Andalucía	DMA	2012	57.0
5155	Andalucía	DMA	2013	65.0
5156	Andalucía	DMA	2014	67.0
5157	Andalucía	DMA	2015	67.0
5158	Andalucía	DMA	2016	76.0
5159	Andalucía	DMA	2017	79.0
5160	Andalucía	DOM	1998	3359.0
5161	Andalucía	DOM	1999	3436.0
5162	Andalucía	DOM	2000	3561.0
5163	Andalucía	DOM	2001	3998.0
5164	Andalucía	DOM	2002	4357.0
5165	Andalucía	DOM	2003	4192.0
5166	Andalucía	DOM	2004	4010.0
5167	Andalucía	DOM	2005	3846.0
5168	Andalucía	DOM	2006	3461.0
5169	Andalucía	DOM	2007	2922.0
5170	Andalucía	DOM	2008	2292.0
5171	Andalucía	DOM	2009	2104.0
5172	Andalucía	DOM	2010	1890.0
5173	Andalucía	DOM	2011	1450.0
5174	Andalucía	DOM	2012	1263.0
5175	Andalucía	DOM	2013	1013.0
5176	Andalucía	DOM	2014	847.0
5177	Andalucía	DOM	2015	692.0
5178	Andalucía	DOM	2016	537.0
5179	Andalucía	DOM	2017	472.0
5180	Andalucía	ECU	1998	7999.0
5181	Andalucía	ECU	1999	9303.0
5182	Andalucía	ECU	2000	10452.0
5183	Andalucía	ECU	2001	13039.0
5184	Andalucía	ECU	2002	15897.0
5185	Andalucía	ECU	2003	17556.0
5186	Andalucía	ECU	2004	21015.0
5187	Andalucía	ECU	2005	22394.0
5188	Andalucía	ECU	2006	23044.0
5189	Andalucía	ECU	2007	23412.0
5190	Andalucía	ECU	2008	22815.0
5191	Andalucía	ECU	2009	25048.0
5192	Andalucía	ECU	2010	27395.0
5193	Andalucía	ECU	2011	24540.0
5194	Andalucía	ECU	2012	17365.0
5195	Andalucía	ECU	2013	9018.0
5196	Andalucía	ECU	2014	3645.0
5197	Andalucía	ECU	2015	523.0
5198	Andalucía	ECU	2016	195.0
5199	Andalucía	ECU	2017	139.0
5200	Andalucía	EGY	1998	443.0
5201	Andalucía	EGY	1999	418.0
5202	Andalucía	EGY	2000	370.0
5203	Andalucía	EGY	2001	345.0
5204	Andalucía	EGY	2002	352.0
5205	Andalucía	EGY	2003	324.0
5206	Andalucía	EGY	2004	334.0
5207	Andalucía	EGY	2005	320.0
5208	Andalucía	EGY	2006	307.0
5209	Andalucía	EGY	2007	278.0
5210	Andalucía	EGY	2008	261.0
5211	Andalucía	EGY	2009	258.0
5212	Andalucía	EGY	2010	221.0
5213	Andalucía	EGY	2011	166.0
5214	Andalucía	EGY	2012	187.0
5215	Andalucía	EGY	2013	161.0
5216	Andalucía	EGY	2014	144.0
5217	Andalucía	EGY	2015	120.0
5218	Andalucía	EGY	2016	113.0
5219	Andalucía	EGY	2017	99.0
5220	Andalucía	SLV	1998	589.0
5221	Andalucía	SLV	1999	538.0
5222	Andalucía	SLV	2000	447.0
5223	Andalucía	SLV	2001	472.0
5224	Andalucía	SLV	2002	468.0
5225	Andalucía	SLV	2003	438.0
5226	Andalucía	SLV	2004	387.0
5227	Andalucía	SLV	2005	332.0
5228	Andalucía	SLV	2006	283.0
5229	Andalucía	SLV	2007	208.0
5230	Andalucía	SLV	2008	146.0
5231	Andalucía	SLV	2009	151.0
5232	Andalucía	SLV	2010	135.0
5233	Andalucía	SLV	2011	106.0
5234	Andalucía	SLV	2012	107.0
5235	Andalucía	SLV	2013	86.0
5236	Andalucía	SLV	2014	78.0
5237	Andalucía	SLV	2015	57.0
5238	Andalucía	SLV	2016	42.0
5239	Andalucía	SLV	2017	42.0
5240	Andalucía	GNQ	1998	466.0
5241	Andalucía	GNQ	1999	425.0
5242	Andalucía	GNQ	2000	418.0
5243	Andalucía	GNQ	2001	424.0
5244	Andalucía	GNQ	2002	429.0
5245	Andalucía	GNQ	2003	413.0
5246	Andalucía	GNQ	2004	421.0
5247	Andalucía	GNQ	2005	415.0
5248	Andalucía	GNQ	2006	398.0
5249	Andalucía	GNQ	2007	366.0
5250	Andalucía	GNQ	2008	352.0
5251	Andalucía	GNQ	2009	332.0
5252	Andalucía	GNQ	2010	362.0
5253	Andalucía	GNQ	2011	315.0
5254	Andalucía	GNQ	2012	304.0
5255	Andalucía	GNQ	2013	269.0
5256	Andalucía	GNQ	2014	240.0
5257	Andalucía	GNQ	2015	195.0
5258	Andalucía	GNQ	2016	145.0
5259	Andalucía	GNQ	2017	134.0
5260	Andalucía	EST	1998	587.0
5261	Andalucía	EST	1999	593.0
5262	Andalucía	EST	2000	592.0
5263	Andalucía	EST	2001	537.0
5264	Andalucía	EST	2002	581.0
5265	Andalucía	EST	2003	535.0
5266	Andalucía	EST	2004	461.0
5267	Andalucía	EST	2005	416.0
5268	Andalucía	EST	2006	360.0
5269	Andalucía	EST	2007	331.0
5270	Andalucía	EST	2008	285.0
5271	Andalucía	EST	2009	230.0
5272	Andalucía	EST	2010	186.0
5273	Andalucía	EST	2011	148.0
5274	Andalucía	EST	2012	124.0
5275	Andalucía	EST	2013	70.0
5276	Andalucía	EST	2014	33.0
5277	Andalucía	EST	2015	20.0
5278	Andalucía	EST	2016	16.0
5279	Andalucía	EST	2017	13.0
5280	Andalucía	ETH	1998	81.0
5281	Andalucía	ETH	1999	90.0
5282	Andalucía	ETH	2000	97.0
5283	Andalucía	ETH	2001	95.0
5284	Andalucía	ETH	2002	102.0
5285	Andalucía	ETH	2003	88.0
5286	Andalucía	ETH	2004	101.0
5287	Andalucía	ETH	2005	109.0
5288	Andalucía	ETH	2006	89.0
5289	Andalucía	ETH	2007	65.0
5290	Andalucía	ETH	2008	58.0
5291	Andalucía	ETH	2009	51.0
5292	Andalucía	ETH	2010	41.0
5293	Andalucía	ETH	2011	26.0
5294	Andalucía	ETH	2012	22.0
5295	Andalucía	ETH	2013	19.0
5296	Andalucía	ETH	2014	13.0
5297	Andalucía	ETH	2015	10.0
5298	Andalucía	ETH	2016	6.0
5299	Andalucía	ETH	2017	9.0
5300	Andalucía	FIN	1998	5978.0
5301	Andalucía	FIN	1999	6679.0
5302	Andalucía	FIN	2000	6826.0
5303	Andalucía	FIN	2001	6558.0
5304	Andalucía	FIN	2002	7691.0
5305	Andalucía	FIN	2003	7347.0
5306	Andalucía	FIN	2004	6860.0
5307	Andalucía	FIN	2005	6464.0
5308	Andalucía	FIN	2006	6189.0
5309	Andalucía	FIN	2007	5621.0
5310	Andalucía	FIN	2008	5071.0
5311	Andalucía	FIN	2009	4782.0
5312	Andalucía	FIN	2010	4390.0
5313	Andalucía	FIN	2011	3993.0
5314	Andalucía	FIN	2012	4205.0
5315	Andalucía	FIN	2013	3530.0
5316	Andalucía	FIN	2014	3048.0
5317	Andalucía	FIN	2015	2564.0
5318	Andalucía	FIN	2016	2092.0
5319	Andalucía	FIN	2017	1739.0
5320	Andalucía	FRA	1998	11817.0
5321	Andalucía	FRA	1999	12201.0
5322	Andalucía	FRA	2000	12930.0
5323	Andalucía	FRA	2001	13311.0
5324	Andalucía	FRA	2002	16009.0
5325	Andalucía	FRA	2003	16884.0
5326	Andalucía	FRA	2004	16085.0
5327	Andalucía	FRA	2005	15439.0
5328	Andalucía	FRA	2006	14725.0
5329	Andalucía	FRA	2007	13836.0
5330	Andalucía	FRA	2008	12340.0
5331	Andalucía	FRA	2009	11146.0
5332	Andalucía	FRA	2010	9667.0
5333	Andalucía	FRA	2011	8295.0
5334	Andalucía	FRA	2012	8503.0
5335	Andalucía	FRA	2013	7615.0
5336	Andalucía	FRA	2014	6565.0
5337	Andalucía	FRA	2015	5876.0
5338	Andalucía	FRA	2016	5142.0
5339	Andalucía	FRA	2017	4627.0
5340	Andalucía	GMB	1998	1133.0
5341	Andalucía	GMB	1999	1023.0
5342	Andalucía	GMB	2000	937.0
5343	Andalucía	GMB	2001	957.0
5344	Andalucía	GMB	2002	1006.0
5345	Andalucía	GMB	2003	1119.0
5346	Andalucía	GMB	2004	1192.0
5347	Andalucía	GMB	2005	1109.0
5348	Andalucía	GMB	2006	1007.0
5349	Andalucía	GMB	2007	755.0
5350	Andalucía	GMB	2008	470.0
5351	Andalucía	GMB	2009	482.0
5352	Andalucía	GMB	2010	363.0
5353	Andalucía	GMB	2011	197.0
5354	Andalucía	GMB	2012	204.0
5355	Andalucía	GMB	2013	218.0
5356	Andalucía	GMB	2014	200.0
5357	Andalucía	GMB	2015	176.0
5358	Andalucía	GMB	2016	179.0
5359	Andalucía	GMB	2017	190.0
5360	Andalucía	GEO	1998	963.0
5361	Andalucía	GEO	1999	915.0
5362	Andalucía	GEO	2000	877.0
5363	Andalucía	GEO	2001	889.0
5364	Andalucía	GEO	2002	902.0
5365	Andalucía	GEO	2003	883.0
5366	Andalucía	GEO	2004	846.0
5367	Andalucía	GEO	2005	807.0
5368	Andalucía	GEO	2006	732.0
5369	Andalucía	GEO	2007	567.0
5370	Andalucía	GEO	2008	474.0
5371	Andalucía	GEO	2009	398.0
5372	Andalucía	GEO	2010	297.0
5373	Andalucía	GEO	2011	197.0
5374	Andalucía	GEO	2012	154.0
5375	Andalucía	GEO	2013	83.0
5376	Andalucía	GEO	2014	53.0
5377	Andalucía	GEO	2015	46.0
5378	Andalucía	GEO	2016	38.0
5379	Andalucía	GEO	2017	16.0
5380	Andalucía	DEU	1998	15647.0
5381	Andalucía	DEU	1999	16852.0
5382	Andalucía	DEU	2000	18485.0
5383	Andalucía	DEU	2001	19454.0
5384	Andalucía	DEU	2002	26008.0
5385	Andalucía	DEU	2003	28398.0
5386	Andalucía	DEU	2004	27573.0
5387	Andalucía	DEU	2005	26940.0
5388	Andalucía	DEU	2006	25765.0
5389	Andalucía	DEU	2007	24235.0
5390	Andalucía	DEU	2008	21851.0
5391	Andalucía	DEU	2009	19927.0
5392	Andalucía	DEU	2010	17687.0
5393	Andalucía	DEU	2011	15713.0
5394	Andalucía	DEU	2012	15992.0
5395	Andalucía	DEU	2013	14632.0
5396	Andalucía	DEU	2014	13137.0
5397	Andalucía	DEU	2015	11983.0
5398	Andalucía	DEU	2016	10655.0
5399	Andalucía	DEU	2017	9760.0
5400	Andalucía	GHA	1998	2337.0
5401	Andalucía	GHA	1999	2330.0
5402	Andalucía	GHA	2000	2259.0
5403	Andalucía	GHA	2001	2302.0
5404	Andalucía	GHA	2002	2323.0
5405	Andalucía	GHA	2003	2355.0
5406	Andalucía	GHA	2004	2422.0
5407	Andalucía	GHA	2005	2292.0
5408	Andalucía	GHA	2006	2358.0
5409	Andalucía	GHA	2007	2089.0
5410	Andalucía	GHA	2008	2329.0
5411	Andalucía	GHA	2009	2811.0
5412	Andalucía	GHA	2010	2081.0
5413	Andalucía	GHA	2011	1178.0
5414	Andalucía	GHA	2012	642.0
5415	Andalucía	GHA	2013	431.0
5416	Andalucía	GHA	2014	413.0
5417	Andalucía	GHA	2015	178.0
5418	Andalucía	GHA	2016	141.0
5419	Andalucía	GHA	2017	120.0
5420	Andalucía	GRC	1998	394.0
5421	Andalucía	GRC	1999	394.0
5422	Andalucía	GRC	2000	417.0
5423	Andalucía	GRC	2001	393.0
5424	Andalucía	GRC	2002	443.0
5425	Andalucía	GRC	2003	451.0
5426	Andalucía	GRC	2004	403.0
5427	Andalucía	GRC	2005	374.0
5428	Andalucía	GRC	2006	353.0
5429	Andalucía	GRC	2007	327.0
5430	Andalucía	GRC	2008	293.0
5431	Andalucía	GRC	2009	257.0
5432	Andalucía	GRC	2010	209.0
5433	Andalucía	GRC	2011	149.0
5434	Andalucía	GRC	2012	157.0
5435	Andalucía	GRC	2013	129.0
5436	Andalucía	GRC	2014	112.0
5437	Andalucía	GRC	2015	108.0
5438	Andalucía	GRC	2016	93.0
5439	Andalucía	GRC	2017	90.0
5440	Andalucía	CPV	1998	68.0
5441	Andalucía	CPV	1999	59.0
5442	Andalucía	CPV	2000	57.0
5443	Andalucía	CPV	2001	60.0
5444	Andalucía	CPV	2002	61.0
5445	Andalucía	CPV	2003	60.0
5446	Andalucía	CPV	2004	60.0
5447	Andalucía	CPV	2005	58.0
5448	Andalucía	CPV	2006	102.0
5449	Andalucía	CPV	2007	149.0
5450	Andalucía	CPV	2008	143.0
5451	Andalucía	CPV	2009	61.0
5452	Andalucía	CPV	2010	41.0
5453	Andalucía	CPV	2011	35.0
5454	Andalucía	CPV	2012	44.0
5455	Andalucía	CPV	2013	33.0
5456	Andalucía	CPV	2014	23.0
5457	Andalucía	CPV	2015	19.0
5458	Andalucía	CPV	2016	16.0
5459	Andalucía	CPV	2017	18.0
5460	Andalucía	GTM	1998	378.0
5461	Andalucía	GTM	1999	362.0
5462	Andalucía	GTM	2000	379.0
5463	Andalucía	GTM	2001	414.0
5464	Andalucía	GTM	2002	465.0
5465	Andalucía	GTM	2003	468.0
5466	Andalucía	GTM	2004	434.0
5467	Andalucía	GTM	2005	394.0
5468	Andalucía	GTM	2006	359.0
5469	Andalucía	GTM	2007	297.0
5470	Andalucía	GTM	2008	209.0
5471	Andalucía	GTM	2009	188.0
5472	Andalucía	GTM	2010	174.0
5473	Andalucía	GTM	2011	148.0
5474	Andalucía	GTM	2012	148.0
5475	Andalucía	GTM	2013	111.0
5476	Andalucía	GTM	2014	79.0
5477	Andalucía	GTM	2015	61.0
5478	Andalucía	GTM	2016	41.0
5479	Andalucía	GTM	2017	40.0
5480	Andalucía	GIN	1998	1000.0
5481	Andalucía	GIN	1999	930.0
5482	Andalucía	GIN	2000	857.0
5483	Andalucía	GIN	2001	898.0
5484	Andalucía	GIN	2002	969.0
5485	Andalucía	GIN	2003	1035.0
5486	Andalucía	GIN	2004	1038.0
5487	Andalucía	GIN	2005	878.0
5488	Andalucía	GIN	2006	778.0
5489	Andalucía	GIN	2007	615.0
5490	Andalucía	GIN	2008	478.0
5491	Andalucía	GIN	2009	590.0
5492	Andalucía	GIN	2010	415.0
5493	Andalucía	GIN	2011	215.0
5494	Andalucía	GIN	2012	218.0
5495	Andalucía	GIN	2013	193.0
5496	Andalucía	GIN	2014	197.0
5497	Andalucía	GIN	2015	151.0
5498	Andalucía	GIN	2016	159.0
5499	Andalucía	GIN	2017	162.0
5500	Andalucía	GNB	1998	1765.0
5501	Andalucía	GNB	1999	1858.0
5502	Andalucía	GNB	2000	1867.0
5503	Andalucía	GNB	2001	1856.0
5504	Andalucía	GNB	2002	1955.0
5505	Andalucía	GNB	2003	1898.0
5506	Andalucía	GNB	2004	1915.0
5507	Andalucía	GNB	2005	1946.0
5508	Andalucía	GNB	2006	1885.0
5509	Andalucía	GNB	2007	1673.0
5510	Andalucía	GNB	2008	1513.0
5511	Andalucía	GNB	2009	1566.0
5512	Andalucía	GNB	2010	1471.0
5513	Andalucía	GNB	2011	1159.0
5514	Andalucía	GNB	2012	1090.0
5515	Andalucía	GNB	2013	1028.0
5516	Andalucía	GNB	2014	899.0
5517	Andalucía	GNB	2015	630.0
5518	Andalucía	GNB	2016	536.0
5519	Andalucía	GNB	2017	495.0
5520	Andalucía	HND	1998	1968.0
5521	Andalucía	HND	1999	1672.0
5522	Andalucía	HND	2000	1396.0
5523	Andalucía	HND	2001	1280.0
5524	Andalucía	HND	2002	1221.0
5525	Andalucía	HND	2003	1009.0
5526	Andalucía	HND	2004	850.0
5527	Andalucía	HND	2005	735.0
5528	Andalucía	HND	2006	673.0
5529	Andalucía	HND	2007	543.0
5530	Andalucía	HND	2008	367.0
5531	Andalucía	HND	2009	297.0
5532	Andalucía	HND	2010	284.0
5533	Andalucía	HND	2011	209.0
5534	Andalucía	HND	2012	190.0
5535	Andalucía	HND	2013	140.0
5536	Andalucía	HND	2014	112.0
5537	Andalucía	HND	2015	92.0
5538	Andalucía	HND	2016	92.0
5539	Andalucía	HND	2017	86.0
5540	Andalucía	HUN	1998	1382.0
5541	Andalucía	HUN	1999	1463.0
5542	Andalucía	HUN	2000	1498.0
5543	Andalucía	HUN	2001	1416.0
5544	Andalucía	HUN	2002	1436.0
5545	Andalucía	HUN	2003	1386.0
5546	Andalucía	HUN	2004	1209.0
5547	Andalucía	HUN	2005	1084.0
5548	Andalucía	HUN	2006	895.0
5549	Andalucía	HUN	2007	693.0
5550	Andalucía	HUN	2008	508.0
5551	Andalucía	HUN	2009	383.0
5552	Andalucía	HUN	2010	308.0
5553	Andalucía	HUN	2011	240.0
5554	Andalucía	HUN	2012	232.0
5555	Andalucía	HUN	2013	177.0
5556	Andalucía	HUN	2014	132.0
5557	Andalucía	HUN	2015	77.0
5558	Andalucía	HUN	2016	51.0
5559	Andalucía	HUN	2017	51.0
5560	Andalucía	ISL	1998	86.0
5561	Andalucía	ISL	1999	108.0
5562	Andalucía	ISL	2000	133.0
5563	Andalucía	ISL	2001	126.0
5564	Andalucía	ISL	2002	155.0
5565	Andalucía	ISL	2003	144.0
5566	Andalucía	ISL	2004	137.0
5567	Andalucía	ISL	2005	133.0
5568	Andalucía	ISL	2006	131.0
5569	Andalucía	ISL	2007	107.0
5570	Andalucía	ISL	2008	97.0
5571	Andalucía	ISL	2009	93.0
5572	Andalucía	ISL	2010	78.0
5573	Andalucía	ISL	2011	61.0
5574	Andalucía	ISL	2012	64.0
5575	Andalucía	ISL	2013	47.0
5576	Andalucía	ISL	2014	40.0
5577	Andalucía	ISL	2015	35.0
5578	Andalucía	ISL	2016	34.0
5579	Andalucía	ISL	2017	33.0
5580	Andalucía	IND	1998	1911.0
5581	Andalucía	IND	1999	1846.0
5582	Andalucía	IND	2000	1783.0
5583	Andalucía	IND	2001	1764.0
