Data from series

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47798
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
1996	10,620690	Definitivo	
1995	10,446691	Definitivo	
1994	10,095379	Definitivo	
1993	9,979313	Definitivo	
1992	9,894481	Definitivo	
1991	10,139117	Definitivo	
1990	10,200045	Definitivo	
1989	9,729636	Definitivo	
1988	9,522283	Definitivo	
1987	9,160381	Definitivo	
1986	9,632683	Definitivo	
1985	9,389997	Definitivo	
1984	8,991497	Definitivo	
1983	9,140760	Definitivo	
1982	8,899401	Definitivo	
1981	9,029518	Definitivo	
1980	8,804070	Definitivo	
1979	9,158372	Definitivo	
1978	9,276805	Definitivo	
1977	9,458522	Definitivo	
1976	9,467307	Definitivo	
1975	9,452085	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47810
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	6,991787	Definitivo	
2015	7,320389	Definitivo	
2014	6,753285	Definitivo	
2013	6,631457	Definitivo	
2012	6,660049	Definitivo	
2011	6,492962	Definitivo	
2010	6,395005	Definitivo	
2009	6,494714	Definitivo	
2008	6,567737	Definitivo	
2007	6,727551	Definitivo	
2006	6,642655	Definitivo	
2005	6,907931	Definitivo	
2004	6,937545	Definitivo	
2003	7,257508	Definitivo	
2002	7,062868	Definitivo	
2001	7,133819	Definitivo	
2000	7,068043	Definitivo	
1999	7,177710	Definitivo	
1998	7,165483	Definitivo	
1997	6,836782	Definitivo	
1996	7,107309	Definitivo	
1995	7,094289	Definitivo	
1994	6,971877	Definitivo	
1993	7,038886	Definitivo	
1992	6,967457	Definitivo	
1991	7,219989	Definitivo	
1990	7,059567	Definitivo	
1989	6,720271	Definitivo	
1988	6,661985	Definitivo	
1987	6,421707	Definitivo	
1986	6,174826	Definitivo	
1985	6,527750	Definitivo	
1984	6,258465	Definitivo	
1983	6,349392	Definitivo	
1982	6,016394	Definitivo	
1981	6,410115	Definitivo	
1980	6,050175	Definitivo	
1979	6,083703	Definitivo	
1978	6,302274	Definitivo	
1977	6,372233	Definitivo	
1976	6,543051	Definitivo	
1975	6,438807	Definitivo	

IDB. Tasa Bruta de Mortalidad (defunciones por mil habitantes)
Series	IDB47811
Periodicity	Anual
Unit	Defunciones por mil habitantes
DATA
PERIOD	VALUE	DATA TYPE	NOTE
2016	7,398902	Definitivo	
2015	7,672739	Definitivo	
2014	7,107210	Definitivo	
2013	6,922327	Definitivo	
2012	7,308782	Definitivo	
2011	6,978955	Definitivo	
2010	6,849199	Definitivo	
2009	7,132310	Definitivo	
2008	7,264403	Definitivo	
2007	7,169270	Definitivo	
2006	7,099448	Definitivo	
2005	7,445587	Definitivo	
2004	7,426768	Definitivo	
2003	7,697211	Definitivo	
2002	7,710928	Definitivo	
2001	7,673175	Definitivo	
2000	7,825634	Definitivo	
1999	8,342415	Definitivo	
1998	7,888856	Definitivo	
1997	7,810855	Definitivo	
1996	7,655143	Definitivo	
1995	7,598000	Definitivo	
1994	7,764727	Definitivo	
1993	7,854944	Definitivo	
1992	7,758584	Definitivo	
1991	8,073509	Definitivo	
1990	8,215635	Definitivo	
1989	8,134043	Definitivo	
1988	7,641912	Definitivo	
