Province	Year	Exp Smoothing 0.5 alpha	Exp Smoothing 0.65 alpha	Exp Smoothing 0.8 alpha	Exp Smoothing 0.95 alpha
Illes Balears	2009	13126.96875	13196.7443071875	13176.38208	13121.4164278125
Illes Balears	2010	13442.484375	13561.560507515625	13641.676416	13726.170821390626
Illes Balears	2011	14788.2421875	15233.64617763047	15635.5352832	16013.60854106953
Illes Balears	2012	15084.62109375	15329.426162170665	15431.90705664	15412.630427053477
Illes Balears	2013	13510.810546875	13124.349156759732	12635.981411328	12110.781521352674
Illes Balears	2014	10338.9052734375	9252.072204865906	8260.7962822656	7414.189076067634
Illes Balears	2015	6609.95263671875	5110.8752717030675	3956.9592564531204	3107.6594538033823
Illes Balears	2016	3476.976318359375	2012.4063450960734	1066.5918512906237	482.1829726901692
La Rioja	2003	1955.0	1955.0	1955.0	1955.0
La Rioja	2004	1955.0	1955.0	1955.0	1955.0
La Rioja	2005	2165.5	2228.65	2291.8	2354.95
La Rioja	2006	2425.25	2525.2775	2606.36	2668.4975
La Rioja	2007	2631.625	2728.547125	2791.672	2829.524875
La Rioja	2008	2750.3125	2819.84149375	2853.5344	2867.02624375
La Rioja	2009	2801.65625	2841.3945228125	2853.10688	2853.7013121875
La Rioja	2010	2914.828125	2962.688082984375	2993.021376	3019.285065609375
La Rioja	2011	2994.4140625	3035.040829044531	3057.8042752	3071.264253280469
La Rioja	2012	2961.20703125	2965.464290165586	2953.96085504	2935.1632126640234
La Rioja	2013	2663.603515625	2575.8125015579553	2483.592171008	2394.4581606332013
La Rioja	2014	2043.3017578125	1826.4843755452844	1635.1184342016	1471.57290803166
La Rioja	2015	1304.15087890625	1006.5195314408495	779.0236868403199	610.328645401583
La Rioja	2016	680.575439453125	389.3318360042973	201.40473736806393	84.66643227007921
Melilla	2003	64.0	64.0	64.0	64.0
Melilla	2004	64.0	64.0	64.0	64.0
Melilla	2005	73.0	75.7	78.4	81.1
Melilla	2006	59.5	56.394999999999996	52.480000000000004	47.755
Melilla	2007	43.25	37.28825	32.096000000000004	28.037750000000003
Melilla	2008	34.125	29.300887499999998	26.4192	25.1518875
Melilla	2009	20.5625	14.805310624999999	10.88384	7.907594375000002
Melilla	2010	10.28125	5.18185871875	2.176767999999999	0.3953797187500001
Melilla	2011	5.640625	2.4636505515625	1.2353535999999998	0.9697689859374999
Melilla	2012	2.8203125	0.862277693046875	0.24707071999999997	0.048488449296875014
Melilla	2013	1.41015625	0.30179719256640625	0.04941414399999999	0.0024244224648437562
Melilla	2014	0.705078125	0.10562901739824218	0.009882828799999993	0.00012122112324218807
Melilla	2015	0.3525390625	0.03697015608938477	0.0019765657599999983	6.061056162109409e-06
Melilla	2016	0.17626953125	0.01293955463128467	0.0003953131519999996	3.0305280810547045e-07
País Vasco	2003	5669.0	5669.0	5669.0	5669.0
País Vasco	2004	5669.0	5669.0	5669.0	5669.0
País Vasco	2005	6184.5	6339.15	6493.8	6648.45
País Vasco	2006	6795.25	7032.6025	7223.56	7368.1224999999995
País Vasco	2007	7286.125	7516.460875	7666.312	7756.556125
País Vasco	2008	7423.5625	7545.41130625	7582.0624	7570.77780625
País Vasco	2009	7429.78125	7474.2939571875	7465.21248	7442.7388903125
País Vasco	2010	7584.890625	7647.002885015625	7685.042496	7725.136944515625
País Vasco	2011	7602.4453125	7629.4510097554685	7633.0084992	7625.256847225781
País Vasco	2012	7320.22265625	7245.007853414414	7157.00169984	7067.362842361289
País Vasco	2013	6091.111328125	5696.052748695045	5321.000339968	4972.268142118064
País Vasco	2014	4455.0556640625	3825.9684620432654	3319.4000679936	2926.6634071059034
País Vasco	2015	2837.02783203125	2131.438961715143	1639.08001359872	1304.3831703552953
